2	3.796952e-02	1.860629e+00
7	8.977925e-03	5.029829e-01
12	2.845556e-03	1.821067e-01
17	1.116572e-03	7.698304e-02
22	4.814876e-04	3.592276e-02
27	2.194178e-04	1.798178e-02
32	1.086455e-04	9.493807e-03
37	5.916185e-05	5.228976e-03
42	2.970366e-05	2.981566e-03
47	1.799472e-05	1.750277e-03
52	1.053909e-05	1.053361e-03
57	6.265525e-06	6.477898e-04
62	3.763208e-06	4.060180e-04
67	2.184990e-06	2.588159e-04
72	1.363469e-06	1.674990e-04
77	9.397085e-07	1.098937e-04
82	5.259993e-07	7.300199e-05
87	3.932865e-07	4.904970e-05
92	2.571629e-07	3.330269e-05
97	1.492437e-07	2.283053e-05
102	1.144025e-07	1.579217e-05
107	8.263190e-08	1.101506e-05
112	5.696554e-08	7.743057e-06
117	3.854770e-08	5.482821e-06
122	2.245057e-09	3.909036e-06
127	7.857892e-10	2.805020e-06
132	4.887244e-10	2.025098e-06
137	3.329604e-10	1.470472e-06
142	2.454049e-10	1.073590e-06
147	1.516584e-10	7.878999e-07
152	1.414633e-10	5.810929e-07
157	1.252902e-10	4.305870e-07
162	1.565938e-10	3.204971e-07
167	1.387525e-10	2.395789e-07
172	1.648622e-10	1.798269e-07
177	1.544283e-10	1.355089e-07
182	1.579165e-10	1.024987e-07
187	1.754341e-10	7.781123e-08
192	1.112373e-10	5.927594e-08
197	5.409007e-12	4.530752e-08
