2	2.012803e-02	5.061397e-01
7	3.521603e-03	8.256884e-02
12	8.565824e-04	2.137142e-02
17	2.517675e-04	6.894902e-03
22	8.442506e-05	2.549528e-03
27	3.461094e-05	1.037162e-03
32	1.267176e-05	4.533141e-04
37	6.368359e-06	2.096609e-04
42	2.882780e-06	1.015458e-04
47	1.322888e-06	5.111505e-05
52	6.677483e-07	2.658953e-05
57	3.664946e-07	1.423103e-05
62	1.993758e-07	7.809251e-06
67	9.405200e-08	4.381288e-06
72	4.440642e-08	2.507281e-06
77	3.461611e-08	1.460726e-06
82	1.511334e-08	8.649383e-07
87	1.143659e-08	5.198072e-07
92	5.325253e-09	3.166750e-07
97	4.217843e-09	1.953628e-07
102	1.699058e-09	1.219341e-07
107	1.522364e-09	7.693241e-08
112	8.891381e-10	4.903206e-08
117	4.292495e-10	3.154691e-08
122	3.717856e-10	2.047801e-08
127	2.567189e-10	1.340435e-08
132	1.097755e-10	8.843531e-09
137	7.548562e-11	5.878152e-09
142	6.170925e-11	3.934785e-09
147	4.800562e-11	2.651616e-09
152	3.190427e-11	1.798319e-09
157	1.760511e-11	1.227038e-09
162	9.669493e-12	8.420989e-10
167	6.549943e-12	5.811251e-10
172	4.626342e-12	4.031564e-10
177	3.365522e-12	2.811112e-10
182	2.475109e-12	1.969669e-10
187	1.813616e-12	1.386548e-10
192	1.315683e-12	9.804476e-11
197	9.432186e-13	6.962865e-11
