2	1.214411e-02	3.622330e-01
7	1.784257e-03	4.394242e-02
12	3.342697e-04	9.341447e-03
17	8.729702e-05	2.571979e-03
22	2.652944e-05	8.297291e-04
27	9.328886e-06	2.988770e-04
32	3.257621e-06	1.169281e-04
37	1.297589e-06	4.881415e-05
42	5.737409e-07	2.148405e-05
47	2.623276e-07	9.881858e-06
52	1.051891e-07	4.719212e-06
57	4.443122e-08	2.328147e-06
62	2.232266e-08	1.181733e-06
67	1.074679e-08	6.151595e-07
72	6.079591e-09	3.275349e-07
77	3.825750e-09	1.779763e-07
82	2.192593e-09	9.851107e-08
87	1.030313e-09	5.545350e-08
92	5.168460e-10	3.170244e-08
97	3.860598e-10	1.838457e-08
102	1.784839e-10	1.080323e-08
107	1.266673e-10	6.426709e-09
112	6.013040e-11	3.867236e-09
117	4.481145e-11	2.352176e-09
122	1.997345e-11	1.445138e-09
127	1.700654e-11	8.963153e-10
132	6.529796e-12	5.609065e-10
137	5.622130e-12	3.539860e-10
142	4.001788e-12	2.251926e-10
147	1.616152e-12	1.443502e-10
152	1.353340e-12	9.319957e-11
157	1.059017e-12	6.058902e-11
162	5.429526e-13	3.964786e-11
167	2.885988e-13	2.610741e-11
172	2.351069e-13	1.729449e-11
177	1.874579e-13	1.152238e-11
182	1.223847e-13	7.719057e-12
187	6.060101e-14	5.198509e-12
192	3.608941e-14	3.518816e-12
197	2.599765e-14	2.393502e-12
